01/09/2000,-999,-999,0
01/10/2000,-999,-999,0
01/11/2000,-999,-999,0
01/12/2000,-999,-999,0
01/01/2001,-999,-999,0
01/02/2001,-999,-999,0
01/03/2001,-999,-999,0
01/04/2001,-999,-999,0
01/05/2001,-999,-999,0
01/06/2001,-999,-999,0
01/07/2001,-999,-999,0
01/08/2001,-999,-999,0
01/09/2001,-999,-999,0
01/10/2001,-999,0.047,100
01/11/2001,-999,0.351,100
01/12/2001,-999,0.625,100
01/01/2002,-999,0.209,100
01/02/2002,-999,0.274,100
01/03/2002,-999,0.34,100
01/04/2002,-999,0.115,100
01/05/2002,-999,0.106,100
01/06/2002,-999,0.035,100
01/07/2002,-999,0,100
01/08/2002,-999,0,100
01/09/2002,-999,0,100
01/10/2002,-999,0,100
01/11/2002,-999,0,100
01/12/2002,-999,0.611,100
01/01/2003,-999,0.331,100
01/02/2003,-999,5.642,100
01/03/2003,-999,6.652,100
01/04/2003,-999,2.476,100
01/05/2003,-999,0.915,100
01/06/2003,-999,0.662,100
01/07/2003,-999,0.469,100
01/08/2003,-999,0.37,100
01/09/2003,-999,0.332,100
01/10/2003,-999,0.23,100
01/11/2003,-999,0.401,100
01/12/2003,-999,0.639,100
01/01/2004,-999,0.625,100
01/02/2004,-999,2.581,100
01/03/2004,-999,0.778,100
01/04/2004,-999,0.567,100
01/05/2004,-999,0.142,100
01/06/2004,-999,0.055,100
01/07/2004,-999,0.044,100
01/08/2004,-999,0.009,100
01/09/2004,-999,0,100
01/10/2004,-999,6.045,100
01/11/2004,-999,1.28,100
01/12/2004,-999,3.455,100
01/01/2005,-999,42.302,100
01/02/2005,-999,19.771,100
01/03/2005,-999,6.704,100
01/04/2005,-999,2.45,100
01/05/2005,-999,1.733,100
01/06/2005,-999,0.749,100
01/07/2005,-999,0.441,100
01/08/2005,-999,0.366,100
01/09/2005,-999,0.38,100
01/10/2005,-999,0.173,100
01/11/2005,-999,0.3,100
01/12/2005,-999,0.686,100
01/01/2006,-999,1.55,100
01/02/2006,-999,1.425,100
01/03/2006,-999,1.634,100
01/04/2006,-999,2.265,100
01/05/2006,-999,0.483,100
01/06/2006,-999,0.265,100
01/07/2006,-999,0.035,100
01/08/2006,-999,0.002,100
01/09/2006,-999,0.059,100
01/10/2006,-999,0.182,100
01/11/2006,-999,0.112,100
01/12/2006,-999,0.069,100
01/01/2007,-999,0.107,100
01/02/2007,-999,0.427,100
01/03/2007,-999,0.429,100
01/04/2007,-999,0.358,100
01/05/2007,-999,0.145,100
01/06/2007,-999,0.049,100
01/07/2007,-999,0,100
01/08/2007,-999,0,100
01/09/2007,-999,0,100
01/10/2007,-999,0.068,100
01/11/2007,-999,0.218,100
01/12/2007,-999,1.557,100
01/01/2008,-999,7.137,100
01/02/2008,-999,3.618,100
01/03/2008,-999,0.879,100
01/04/2008,-999,0.316,100
01/05/2008,-999,0.491,100
01/06/2008,-999,0.202,100
01/07/2008,-999,0.031,100
01/08/2008,-999,0,100
01/09/2008,-999,0,100
01/10/2008,-999,0.297,100
01/11/2008,-999,0.222,100
01/12/2008,-999,3.735,100
01/01/2009,-999,0.409,100
01/02/2009,-999,3.4,100
01/03/2009,-999,0.735,100
01/04/2009,-999,0.343,100
01/05/2009,-999,0.159,100
01/06/2009,-999,0.153,100
01/07/2009,-999,0.124,100
01/08/2009,-999,0.02,100
01/09/2009,-999,0,100
01/10/2009,-999,0,100
01/11/2009,-999,0,100
01/12/2009,-999,1.499,100
01/01/2010,-999,14.117,100
01/02/2010,-999,6.701,100
01/03/2010,-999,1.454,100
01/04/2010,-999,1.164,100
01/05/2010,-999,0.455,100
01/06/2010,-999,0.178,100
01/07/2010,-999,0.098,100
01/08/2010,-999,0.031,100
01/09/2010,-999,0,100
01/10/2010,-999,0.027,100
01/11/2010,-999,0.071,100
01/12/2010,-999,30.226,100
01/01/2011,-999,3.6,100
01/02/2011,-999,4.111,100
01/03/2011,-999,3.939,100
01/04/2011,-999,1.515,100
01/05/2011,-999,0.707,100
01/06/2011,-999,0.549,100
01/07/2011,-999,0.372,100
01/08/2011,-999,0.228,100
01/09/2011,-999,0.224,100
01/10/2011,-999,0.157,100
01/11/2011,-999,0.268,100
01/12/2011,-999,0.447,100
01/01/2012,-999,0.373,100
01/02/2012,-999,0.484,100
01/03/2012,-999,1.115,100
01/04/2012,-999,0.621,100
01/05/2012,-999,0.256,100
01/06/2012,-999,0.123,100
01/07/2012,-999,0,100
01/08/2012,-999,0,100
01/09/2012,-999,0,100
01/10/2012,-999,0,100
01/11/2012,-999,0,100
01/12/2012,-999,0.146,100
01/01/2013,-999,0.1,100
01/02/2013,-999,0.102,100
01/03/2013,-999,0.516,100
01/04/2013,-999,0.128,100
01/05/2013,-999,0.004,100
01/06/2013,-999,0,100
01/07/2013,-999,0,100
01/08/2013,-999,0,100
01/09/2013,-999,0.065,100
01/10/2013,-999,0,100
01/11/2013,-999,0,100
01/12/2013,-999,0,100
01/01/2014,-999,0,100
01/02/2014,-999,0.149,100
01/03/2014,-999,2.521,100
01/04/2014,-999,0.14,100
01/05/2014,-999,0.08,100
01/06/2014,-999,0,100
01/07/2014,-999,0,100
01/08/2014,-999,0,100
01/09/2014,-999,0.059,100
01/10/2014,-999,0,100
01/11/2014,-999,0,100
01/12/2014,-999,1.404,100
01/01/2015,-999,0.366,100
01/02/2015,-999,0.344,100
01/03/2015,-999,0.299,100
01/04/2015,-999,0.215,100
01/05/2015,-999,0.299,100
01/06/2015,-999,0.095,100
01/07/2015,-999,0.002,100
01/08/2015,-999,0,100
01/09/2015,-999,0.14,100
01/10/2015,-999,0.02,100
01/11/2015,-999,0.022,100
01/12/2015,-999,0.035,100
01/01/2016,-999,0.879,100
01/02/2016,-999,0.344,100
01/03/2016,-999,0.147,100
01/04/2016,-999,0.146,100
01/05/2016,-999,0.112,100
01/06/2016,-999,0.002,100
01/07/2016,-999,0,100
01/08/2016,-999,0,100
01/09/2016,-999,0.12,100
01/10/2016,-999,0,100
01/11/2016,-999,0.001,100
01/12/2016,-999,1.678,100
01/01/2017,-999,16.488,100
01/02/2017,-999,5.277,100
01/03/2017,-999,2.611,100
01/04/2017,-999,0.611,100
01/05/2017,-999,0.66,100
01/06/2017,-999,0.338,100
01/07/2017,-999,0.125,100
01/08/2017,-999,0.078,100
01/09/2017,-999,0.055,100
01/10/2017,-999,0.044,100
01/11/2017,-999,0.146,100
01/12/2017,-999,0.066,100
01/01/2018,-999,1.784,100
01/02/2018,-999,0.277,100
01/03/2018,-999,0.51,100
01/04/2018,-999,0.19,100
01/05/2018,-999,0.027,100
01/06/2018,-999,0,100
01/07/2018,-999,0,100
01/08/2018,-999,0,100
01/09/2018,-999,0,100
01/10/2018,-999,0,100
01/11/2018,-999,0,100
01/12/2018,-999,0.262,100
01/01/2019,-999,1.371,100
01/02/2019,-999,9.818,93
01/03/2019,-999,2.8,100
01/04/2019,-999,0.721,100
01/05/2019,-999,0.802,100
01/06/2019,-999,0.343,100
01/07/2019,-999,0.097,100
01/08/2019,-999,0.014,100
01/09/2019,-999,0,100
01/10/2019,-999,0.056,100
01/11/2019,-999,1.201,100
01/12/2019,-999,1.937,100
01/01/2020,-999,0.419,100
01/02/2020,-999,0.315,100
01/03/2020,-999,4.99,100
01/04/2020,-999,11.503,100
01/05/2020,-999,0.53,100
01/06/2020,-999,0.289,100
01/07/2020,-999,0.137,100
01/08/2020,-999,0.002,100
01/09/2020,-999,0.138,100
01/10/2020,-999,0.231,100
01/11/2020,-999,0,100
01/12/2020,-999,0.399,100
01/01/2021,-999,0.616,100
01/02/2021,-999,0.204,100
01/03/2021,-999,0.437,100
01/04/2021,-999,0.252,100
01/05/2021,-999,0.017,100
01/06/2021,-999,0,100
01/07/2021,-999,0,100
01/08/2021,-999,0,100
01/09/2021,-999,0,100
01/10/2021,-999,0,100
01/11/2021,-999,0,100
01/12/2021,-999,4.002,100
01/01/2022,-999,0.214,100
01/02/2022,-999,0.008,100
01/03/2022,-999,0.132,100
01/04/2022,-999,0.053,100
01/05/2022,-999,-999,6
